Physical Time (s),theta_vol Monitor (W): cv1,theta_vol Monitor (W): cv2,theta_vol Monitor (W): cv3,theta_vol Monitor (W): cv4,theta_vol Monitor (W): cv5,theta_vol Monitor (W): cv6,theta_vol Monitor (W): cv7
7.058,0,0,0,0,0,0,0
7.05825,0,0,0,0,0,0,0
7.0585,0,0,0,0,0,0,0
7.05875,0,0,0,0,0,0,0
7.059,0,0,0,0,0,0,0
7.05925,0,0,0,0,0,0,0
7.0595,0,0,0,0,0,0,0
7.05975,0,0,0,0,0,0,0
7.06,0,0,0,0,0,0,0
7.06025,0,0,0,0,0,0,0
7.0605,0,0,0,0,0,0,0
7.06075,0,0,0,0,0,0,0
7.061,0,0,0,0,0,0,0
7.06125,0,0,0,0,0,0,0
7.0615,0,0,0,0,0,0,0
7.06175,0,0,0,0,0,0,0
7.062,0,0,0,0,0,0,0
7.06225,0,0,0,0,0,0,0
7.0625,0,0,0,0,0,0,0
7.06275,0,0,0,0,0,0,0
7.063,0,0,0,0,0,0,0
7.06325,0,0,0,0,0,0,0
7.0635,0,0,0,0,0,0,0
7.06375,0,0,0,0,0,0,0
7.064,0,0,0,0,0,0,0
7.06425,0,0,0,0,0,0,0
7.0645,0,0,0,0,0,0,0
7.06475,0,0,0,0,0,0,0
7.065,0,0,0,0,0,0,0
7.06525,0,0,0,0,0,0,0
7.0655,0,0,0,0,0,0,0
7.06575,0,0,0,0,0,0,0
7.066,0,0,0,0,0,0,0
7.06625,0,0,0,0,0,0,0
7.0665,0,0,0,0,0,0,0
7.06675,0,0,0,0,0,0,0
7.067,0,0,0,0,0,0,0
7.06725,0,0,0,0,0,0,0
7.0675,0,0,0,0,0,0,0
7.06775,0,0,0,0,0,0,0
7.068,0,0,0,0,0,0,0
7.06825,0,0,0,0,0,0,0
7.0685,0,0,0,0,0,0,0
7.06875,0,0,0,0,0,0,0
7.069,0,0,0,0,0,0,0
7.06925,0,0,0,0,0,0,0
7.0695,0,0,0,0,0,0,0
7.06975,0,0,0,0,0,0,0
7.07,0,0,0,0,0,0,0
7.07025,0,0,0,0,0,0,0
7.0705,0,0,0,0,0,0,0
7.07075,0,0,0,0,0,0,0
7.071,0,0,0,0,0,0,0
7.07125,0,0,0,0,0,0,0
7.0715,0,0,0,0,0,0,0
7.07175,0,0,0,0,0,0,0
7.072,0,0,0,0,0,0,0
7.07225,0,0,0,0,0,0,0
7.0725,0,0,0,0,0,0,0
7.07275,0,0,0,0,0,0,0
7.073,0,0,0,0,0,0,0
7.07325,0,0,0,0,0,0,0
7.0735,0,0,0,0,0,0,0
7.07375,0,0,0,0,0,0,0
7.074,0,0,0,0,0,0,0
7.07425,0,0,0,0,0,0,0
7.0745,0,0,0,0,0,0,0
7.07475,0,0,0,0,0,0,0
7.075,0,0,0,0,0,0,0
7.07525,0,0,0,0,0,0,0
7.0755,0,0,0,0,0,0,0
7.07575,0,0,0,0,0,0,0
7.076,0,0,0,0,0,0,0
7.07625,0,0,0,0,0,0,0
7.0765,0,0,0,0,0,0,0
7.07675,0,0,0,0,0,0,0
7.077,0,0,0,0,0,0,0
7.07725,0,0,0,0,0,0,0
7.0775,0,0,0,0,0,0,0
7.07775,0,0,0,0,0,0,0
7.078,0,0,0,0,0,0,0
7.07825,0,0,0,0,0,0,0
7.0785,0,0,0,0,0,0,0
7.07875,0,0,0,0,0,0,0
7.079,0,0,0,0,0,0,0
7.07925,0,0,0,0,0,0,0
7.0795,0,0,0,0,0,0,0
7.07975,0,0,0,0,0,0,0
7.08,0,0,0,0,0,0,0
7.08025,0,0,0,0,0,0,0
7.0805,0,0,0,0,0,0,0
7.08075,0,0,0,0,0,0,0
7.081,0,0,0,0,0,0,0
7.08125,0,0,0,0,0,0,0
7.0815,0,0,0,0,0,0,0
7.08175,0,0,0,0,0,0,0
7.082,0,0,0,0,0,0,0
7.08225,0,0,0,0,0,0,0
7.0825,0,0,0,0,0,0,0
7.08275,0,0,0,0,0,0,0
7.083,0,0,0,0,0,0,0
7.08325,0,0,0,0,0,0,0
7.0835,0,0,0,0,0,0,0
7.08375,0,0,0,0,0,0,0
7.084,0,0,0,0,0,0,0
7.08425,0,0,0,0,0,0,0
7.0845,0,0,0,0,0,0,0
7.08475,0,0,0,0,0,0,0
7.085,0,0,0,0,0,0,0
7.08525,0,0,0,0,0,0,0
7.0855,0,0,0,0,0,0,0
7.08575,0,0,0,0,0,0,0
7.086,0,0,0,0,0,0,0
7.08625,0,0,0,0,0,0,0
7.0865,0,0,0,0,0,0,0
7.08675,0,0,0,0,0,0,0
7.087,0,0,0,0,0,0,0
7.08725,0,0,0,0,0,0,0
7.0875,0,0,0,0,0,0,0
7.08775,0,0,0,0,0,0,0
7.088,0,0,0,0,0,0,0
7.08825,0,0,0,0,0,0,0
7.0885,0,0,0,0,0,0,0
7.08875,0,0,0,0,0,0,0
7.089,0,0,0,0,0,0,0
7.08925,0,0,0,0,0,0,0
7.0895,0,0,0,0,0,0,0
7.08975,0,0,0,0,0,0,0
7.09,0,0,0,0,0,0,0
7.09025,0,0,0,0,0,0,0
7.0905,0,0,0,0,0,0,0
7.09075,0,0,0,0,0,0,0
7.091,0,0,0,0,0,0,0
7.09125,0,0,0,0,0,0,0
7.0915,0,0,0,0,0,0,0
7.09175,0,0,0,0,0,0,0
7.092,0,0,0,0,0,0,0
7.09225,0,0,0,0,0,0,0
7.0925,0,0,0,0,0,0,0
7.09275,0,0,0,0,0,0,0
7.093,0,0,0,0,0,0,0
7.09325,0,0,0,0,0,0,0
7.0935,0,0,0,0,0,0,0
7.09375,0,0,0,0,0,0,0
7.094,0,0,0,0,0,0,0
7.09425,0,0,0,0,0,0,0
7.0945,0,0,0,0,0,0,0
7.09475,0,0,0,0,0,0,0
7.095,0,0,0,0,0,0,0
7.09525,0,0,0,0,0,0,0
7.0955,0,0,0,0,0,0,0
7.09575,0,0,0,0,0,0,0
7.096,0,0,0,0,0,0,0
7.09625,0,0,0,0,0,0,0
7.0965,0,0,0,0,0,0,0
7.09675,0,0,0,0,0,0,0
7.097,0,0,0,0,0,0,0
7.09725,0,0,0,0,0,0,0
7.0975,0,0,0,0,0,0,0
7.09775,0,0,0,0,0,0,0
7.098,0,0,0,0,0,0,0
7.09825,0,0,0,0,0,0,0
7.0985,0,0,0,0,0,0,0
7.09875,0,0,0,0,0,0,0
7.099,0,0,0,0,0,0,0
7.09925,0,0,0,0,0,0,0
7.0995,0,0,0,0,0,0,0
7.09975,0,0,0,0,0,0,0
7.1,0,0,0,0,0,0,0
7.10025,0,0,0,0,0,0,0
7.1005,0,0,0,0,0,0,0
7.10075,0,0,0,0,0,0,0
7.101,0,0,0,0,0,0,0
7.10125,0,0,0,0,0,0,0
7.1015,0,0,0,0,0,0,0
7.10175,0,0,0,0,0,0,0
7.102,0,0,0,0,0,0,0
7.10225,0,0,0,0,0,0,0
7.1025,0,0,0,0,0,0,0
7.10275,0,0,0,0,0,0,0
7.103,0,0,0,0,0,0,0
7.10325,0,0,0,0,0,0,0
7.1035,0,0,0,0,0,0,0
7.10375,0,0,0,0,0,0,0
7.104,0,0,0,0,0,0,0
7.10425,0,0,0,0,0,0,0
7.1045,0,0,0,0,0,0,0
7.10475,0,0,0,0,0,0,0
7.105,0,0,0,0,0,0,0
7.10525,0,0,0,0,0,0,0
7.1055,0,0,0,0,0,0,0
7.10575,0,0,0,0,0,0,0
7.106,0,0,0,0,0,0,0
7.10625,0,0,0,0,0,0,0
7.1065,0,0,0,0,0,0,0
7.10675,0,0,0,0,0,0,0
7.107,0,0,0,0,0,0,0
7.10725,0,0,0,0,0,0,0
7.1075,0,0,0,0,0,0,0
7.10775,0,0,0,0,0,0,0
7.108,0,0,0,0,0,0,0
7.10825,0,0,0,0,0,0,0
7.1085,0,0,0,0,0,0,0
7.10875,0,0,0,0,0,0,0
7.109,0,0,0,0,0,0,0
7.10925,0,0,0,0,0,0,0
7.1095,0,0,0,0,0,0,0
7.10975,0,0,0,0,0,0,0
7.11,0,0,0,0,0,0,0
7.11025,0,0,0,0,0,0,0
7.1105,0,0,0,0,0,0,0
7.11075,0,0,0,0,0,0,0
7.111,0,0,0,0,0,0,0
7.11125,0,0,0,0,0,0,0
7.1115,0,0,0,0,0,0,0
7.11175,0,0,0,0,0,0,0
7.112,0,0,0,0,0,0,0
7.11225,0,0,0,0,0,0,0
7.1125,0,0,0,0,0,0,0
7.11275,0,0,0,0,0,0,0
7.113,0,0,0,0,0,0,0
7.11325,0,0,0,0,0,0,0
7.1135,0,0,0,0,0,0,0
7.11375,0,0,0,0,0,0,0
7.114,0,0,0,0,0,0,0
7.11425,0,0,0,0,0,0,0
7.1145,0,0,0,0,0,0,0
7.11475,0,0,0,0,0,0,0
7.115,0,0,0,0,0,0,0
7.11525,0,0,0,0,0,0,0
7.1155,0,0,0,0,0,0,0
7.11575,0,0,0,0,0,0,0
7.116,0,0,0,0,0,0,0
7.11625,0,0,0,0,0,0,0
7.1165,0,0,0,0,0,0,0
7.11675,0,0,0,0,0,0,0
7.117,0,0,0,0,0,0,0
7.11725,0,0,0,0,0,0,0
7.1175,0,0,0,0,0,0,0
7.11775,0,0,0,0,0,0,0
7.118,0,0,0,0,0,0,0
7.11825,0,0,0,0,0,0,0
7.1185,0,0,0,0,0,0,0
7.11875,0,0,0,0,0,0,0
7.119,0,0,0,0,0,0,0
7.11925,0,0,0,0,0,0,0
7.1195,0,0,0,0,0,0,0
7.11975,0,0,0,0,0,0,0
7.12,0,0,0,0,0,0,0
7.12025,0,0,0,0,0,0,0
7.1205,0,0,0,0,0,0,0
7.12075,0,0,0,0,0,0,0
7.121,0,0,0,0,0,0,0
7.12125,0,0,0,0,0,0,0
7.1215,0,0,0,0,0,0,0
7.12175,0,0,0,0,0,0,0
7.122,0,0,0,0,0,0,0
7.12225,0,0,0,0,0,0,0
7.1225,0,0,0,0,0,0,0
7.12275,0,0,0,0,0,0,0
7.123,0,0,0,0,0,0,0
7.12325,0,0,0,0,0,0,0
7.1235,0,0,0,0,0,0,0
7.12375,0,0,0,0,0,0,0
7.124,0,0,0,0,0,0,0
7.12425,0,0,0,0,0,0,0
7.1245,0,0,0,0,0,0,0
7.12475,0,0,0,0,0,0,0
7.125,0,0,0,0,0,0,0
7.12525,0,0,0,0,0,0,0
7.1255,0,0,0,0,0,0,0
7.12575,0,0,0,0,0,0,0
7.126,0,0,0,0,0,0,0
7.12625,0,0,0,0,0,0,0
7.1265,0,0,0,0,0,0,0
7.12675,0,0,0,0,0,0,0
7.127,0,0,0,0,0,0,0
7.12725,0,0,0,0,0,0,0
7.1275,0,0,0,0,0,0,0
7.12775,0,0,0,0,0,0,0
7.128,0,0,0,0,0,0,0
7.12825,0,0,0,0,0,0,0
7.1285,0,0,0,0,0,0,0
7.12875,0,0,0,0,0,0,0
7.129,0,0,0,0,0,0,0
7.12925,0,0,0,0,0,0,0
7.1295,0,0,0,0,0,0,0
7.12975,0,0,0,0,0,0,0
7.13,0,0,0,0,0,0,0
7.13025,0,0,0,0,0,0,0
7.1305,0,0,0,0,0,0,0
7.13075,0,0,0,0,0,0,0
7.131,0,0,0,0,0,0,0
7.13125,0,0,0,0,0,0,0
7.1315,0,0,0,0,0,0,0
7.13175,0,0,0,0,0,0,0
7.132,0,0,0,0,0,0,0
7.13225,0,0,0,0,0,0,0
7.1325,0,0,0,0,0,0,0
7.13275,0,0,0,0,0,0,0
7.133,0,0,0,0,0,0,0
7.13325,0,0,0,0,0,0,0
7.1335,0,0,0,0,0,0,0
7.13375,0,0,0,0,0,0,0
7.134,0,0,0,0,0,0,0
7.13425,0,0,0,0,0,0,0
7.1345,0,0,0,0,0,0,0
7.13475,0,0,0,0,0,0,0
7.135,0,0,0,0,0,0,0
7.13525,0,0,0,0,0,0,0
7.1355,0,0,0,0,0,0,0
7.13575,0,0,0,0,0,0,0
7.136,0,0,0,0,0,0,0
7.13625,0,0,0,0,0,0,0
7.1365,0,0,0,0,0,0,0
7.13675,0,0,0,0,0,0,0
7.137,0,0,0,0,0,0,0
7.13725,0,0,0,0,0,0,0
7.1375,0,0,0,0,0,0,0
7.13775,0,0,0,0,0,0,0
7.138,0,0,0,0,0,0,0
7.13825,0,0,0,0,0,0,0
7.1385,0,0,0,0,0,0,0
7.13875,0,0,0,0,0,0,0
7.139,0,0,0,0,0,0,0
7.13925,0,0,0,0,0,0,0
7.1395,0,0,0,0,0,0,0
7.13975,0,0,0,0,0,0,0
7.14,0,0,0,0,0,0,0
7.14025,0,0,0,0,0,0,0
7.1405,0,0,0,0,0,0,0
7.14075,0,0,0,0,0,0,0
7.141,0,0,0,0,0,0,0
7.14125,0,0,0,0,0,0,0
7.1415,0,0,0,0,0,0,0
7.14175,0,0,0,0,0,0,0
7.142,0,0,0,0,0,0,0
7.14225,0,0,0,0,0,0,0
7.1425,0,0,0,0,0,0,0
7.14275,0,0,0,0,0,0,0
7.143,0,0,0,0,0,0,0
7.14325,0,0,0,0,0,0,0
7.1435,0,0,0,0,0,0,0
7.14375,0,0,0,0,0,0,0
7.144,0,0,0,0,0,0,0
7.14425,0,0,0,0,0,0,0
7.1445,0,0,0,0,0,0,0
7.14475,0,0,0,0,0,0,0
7.145,0,0,0,0,0,0,0
7.14525,0,0,0,0,0,0,0
7.1455,0,0,0,0,0,0,0
7.14575,0,0,0,0,0,0,0
7.146,0,0,0,0,0,0,0
7.14625,0,0,0,0,0,0,0
7.1465,0,0,0,0,0,0,0
7.14675,0,0,0,0,0,0,0
7.147,0,0,0,0,0,0,0
7.14725,0,0,0,0,0,0,0
7.1475,0,0,0,0,0,0,0
7.14775,0,0,0,0,0,0,0
7.148,0,0,0,0,0,0,0
7.14825,0,0,0,0,0,0,0
7.1485,0,0,0,0,0,0,0
7.14875,0,0,0,0,0,0,0
7.149,0,0,0,0,0,0,0
7.14925,0,0,0,0,0,0,0
7.1495,0,0,0,0,0,0,0
7.14975,0,0,0,0,0,0,0
7.15,0,0,0,0,0,0,0
7.15025,0,0,0,0,0,0,0
7.1505,0,0,0,0,0,0,0
7.15075,0,0,0,0,0,0,0
7.151,0,0,0,0,0,0,0
7.15125,0,0,0,0,0,0,0
7.1515,0,0,0,0,0,0,0
7.15175,0,0,0,0,0,0,0
7.152,0,0,0,0,0,0,0
7.15225,0,0,0,0,0,0,0
7.1525,0,0,0,0,0,0,0
7.15275,0,0,0,0,0,0,0
7.153,0,0,0,0,0,0,0
7.15325,0,0,0,0,0,0,0
7.1535,0,0,0,0,0,0,0
7.15375,0,0,0,0,0,0,0
7.154,0,0,0,0,0,0,0
7.15425,0,0,0,0,0,0,0
7.1545,0,0,0,0,0,0,0
7.15475,0,0,0,0,0,0,0
7.155,0,0,0,0,0,0,0
7.15525,0,0,0,0,0,0,0
7.1555,0,0,0,0,0,0,0
7.15575,0,0,0,0,0,0,0
7.156,0,0,0,0,0,0,0
7.15625,0,0,0,0,0,0,0
7.1565,0,0,0,0,0,0,0
7.15675,0,0,0,0,0,0,0
7.157,0,0,0,0,0,0,0
7.15725,0,0,0,0,0,0,0
7.1575,0,0,0,0,0,0,0
7.15775,0,0,0,0,0,0,0
7.158,0,0,0,0,0,0,0
7.15825,0,0,0,0,0,0,0
7.1585,0,0,0,0,0,0,0
7.15875,0,0,0,0,0,0,0
7.159,0,0,0,0,0,0,0
7.15925,0,0,0,0,0,0,0
7.1595,0,0,0,0,0,0,0
7.15975,0,0,0,0,0,0,0
7.16,0,0,0,0,0,0,0
7.16025,0,0,0,0,0,0,0
7.1605,0,0,0,0,0,0,0
7.16075,0,0,0,0,0,0,0
7.161,0,0,0,0,0,0,0
7.16125,0,0,0,0,0,0,0
7.1615,0,0,0,0,0,0,0
7.16175,0,0,0,0,0,0,0
7.162,0,0,0,0,0,0,0
7.16225,0,0,0,0,0,0,0
7.1625,0,0,0,0,0,0,0
7.16275,0,0,0,0,0,0,0
7.163,0,0,0,0,0,0,0
7.16325,0,0,0,0,0,0,0
7.1635,0,0,0,0,0,0,0
7.16375,0,0,0,0,0,0,0
7.164,0,0,0,0,0,0,0
7.16425,0,0,0,0,0,0,0
7.1645,0,0,0,0,0,0,0
7.16475,0,0,0,0,0,0,0
7.165,0,0,0,0,0,0,0
7.16525,0,0,0,0,0,0,0
7.1655,0,0,0,0,0,0,0
7.16575,0,0,0,0,0,0,0
7.166,0,0,0,0,0,0,0
7.16625,0,0,0,0,0,0,0
7.1665,0,0,0,0,0,0,0
7.16675,0,0,0,0,0,0,0
7.167,0,0,0,0,0,0,0
7.16725,0,0,0,0,0,0,0
7.1675,0,0,0,0,0,0,0
7.16775,0,0,0,0,0,0,0
7.168,0,0,0,0,0,0,0
7.16825,0,0,0,0,0,0,0
7.1685,0,0,0,0,0,0,0
7.16875,0,0,0,0,0,0,0
7.169,0,0,0,0,0,0,0
7.16925,0,0,0,0,0,0,0
7.1695,0,0,0,0,0,0,0
7.16975,0,0,0,0,0,0,0
7.17,0,0,0,0,0,0,0
7.17025,0,0,0,0,0,0,0
7.1705,0,0,0,0,0,0,0
7.17075,0,0,0,0,0,0,0
7.171,0,0,0,0,0,0,0
7.17125,0,0,0,0,0,0,0
7.1715,0,0,0,0,0,0,0
7.17175,0,0,0,0,0,0,0
7.172,0,0,0,0,0,0,0
7.17225,0,0,0,0,0,0,0
7.1725,0,0,0,0,0,0,0
7.17275,0,0,0,0,0,0,0
7.173,0,0,0,0,0,0,0
7.17325,0,0,0,0,0,0,0
7.1735,0,0,0,0,0,0,0
7.17375,0,0,0,0,0,0,0
7.174,0,0,0,0,0,0,0
7.17425,0,0,0,0,0,0,0
7.1745,0,0,0,0,0,0,0
7.17475,0,0,0,0,0,0,0
7.175,0,0,0,0,0,0,0
7.17525,0,0,0,0,0,0,0
7.1755,0,0,0,0,0,0,0
7.17575,0,0,0,0,0,0,0
7.176,0,0,0,0,0,0,0
7.17625,0,0,0,0,0,0,0
7.1765,0,0,0,0,0,0,0
7.17675,0,0,0,0,0,0,0
7.177,0,0,0,0,0,0,0
7.17725,0,0,0,0,0,0,0
7.1775,0,0,0,0,0,0,0
7.17775,0,0,0,0,0,0,0
7.178,0,0,0,0,0,0,0
7.17825,0,0,0,0,0,0,0
7.1785,0,0,0,0,0,0,0
7.17875,0,0,0,0,0,0,0
7.179,0,0,0,0,0,0,0
7.17925,0,0,0,0,0,0,0
7.1795,0,0,0,0,0,0,0
7.17975,0,0,0,0,0,0,0
7.18,0,0,0,0,0,0,0
7.18025,0,0,0,0,0,0,0
7.1805,0,0,0,0,0,0,0
7.18075,0,0,0,0,0,0,0
7.181,0,0,0,0,0,0,0
7.18125,0,0,0,0,0,0,0
7.1815,0,0,0,0,0,0,0
7.18175,0,0,0,0,0,0,0
7.182,0,0,0,0,0,0,0
7.18225,0,0,0,0,0,0,0
7.1825,0,0,0,0,0,0,0
7.18275,0,0,0,0,0,0,0
7.183,0,0,0,0,0,0,0
7.18325,0,0,0,0,0,0,0
7.1835,0,0,0,0,0,0,0
7.18375,0,0,0,0,0,0,0
7.184,0,0,0,0,0,0,0
7.18425,0,0,0,0,0,0,0
7.1845,0,0,0,0,0,0,0
7.18475,0,0,0,0,0,0,0
7.185,0,0,0,0,0,0,0
7.18525,0,0,0,0,0,0,0
7.1855,0,0,0,0,0,0,0
7.18575,0,0,0,0,0,0,0
7.186,0,0,0,0,0,0,0
7.18625,0,0,0,0,0,0,0
7.1865,0,0,0,0,0,0,0
7.18675,0,0,0,0,0,0,0
7.187,0,0,0,0,0,0,0
7.18725,0,0,0,0,0,0,0
7.1875,0,0,0,0,0,0,0
7.18775,0,0,0,0,0,0,0
7.188,0,0,0,0,0,0,0
7.18825,0,0,0,0,0,0,0
7.1885,0,0,0,0,0,0,0
7.18875,0,0,0,0,0,0,0
7.189,0,0,0,0,0,0,0
7.18925,0,0,0,0,0,0,0
7.1895,0,0,0,0,0,0,0
7.18975,0,0,0,0,0,0,0
7.19,0,0,0,0,0,0,0
7.19025,0,0,0,0,0,0,0
7.1905,0,0,0,0,0,0,0
7.19075,0,0,0,0,0,0,0
7.191,0,0,0,0,0,0,0
7.19125,0,0,0,0,0,0,0
7.1915,0,0,0,0,0,0,0
7.19175,0,0,0,0,0,0,0
7.192,0,0,0,0,0,0,0
7.19225,0,0,0,0,0,0,0
7.1925,0,0,0,0,0,0,0
7.19275,0,0,0,0,0,0,0
7.193,0,0,0,0,0,0,0
7.19325,0,0,0,0,0,0,0
7.1935,0,0,0,0,0,0,0
7.19375,0,0,0,0,0,0,0
7.194,0,0,0,0,0,0,0
7.19425,0,0,0,0,0,0,0
7.1945,0,0,0,0,0,0,0
7.19475,0,0,0,0,0,0,0
7.195,0,0,0,0,0,0,0
7.19525,0,0,0,0,0,0,0
7.1955,0,0,0,0,0,0,0
7.19575,0,0,0,0,0,0,0
7.196,0,0,0,0,0,0,0
7.19625,0,0,0,0,0,0,0
7.1965,0,0,0,0,0,0,0
7.19675,0,0,0,0,0,0,0
7.197,0,0,0,0,0,0,0
7.19725,0,0,0,0,0,0,0
7.1975,0,0,0,0,0,0,0
7.19775,0,0,0,0,0,0,0
7.198,0,0,0,0,0,0,0
7.19825,0,0,0,0,0,0,0
7.1985,0,0,0,0,0,0,0
7.19875,0,0,0,0,0,0,0
7.199,0,0,0,0,0,0,0
7.19925,0,0,0,0,0,0,0
7.1995,0,0,0,0,0,0,0
7.19975,0,0,0,0,0,0,0
7.2,0,0,0,0,0,0,0
7.20025,0,0,0,0,0,0,0
7.2005,0,0,0,0,0,0,0
7.20075,0,0,0,0,0,0,0
7.201,0,0,0,0,0,0,0
7.20125,0,0,0,0,0,0,0
7.2015,0,0,0,0,0,0,0
7.20175,0,0,0,0,0,0,0
7.202,0,0,0,0,0,0,0
7.20225,0,0,0,0,0,0,0
7.2025,0,0,0,0,0,0,0
7.20275,0,0,0,0,0,0,0
7.203,0,0,0,0,0,0,0
7.20325,0,0,0,0,0,0,0
7.2035,0,0,0,0,0,0,0
7.20375,0,0,0,0,0,0,0
7.204,0,0,0,0,0,0,0
7.20425,0,0,0,0,0,0,0
7.2045,0,0,0,0,0,0,0
7.20475,0,0,0,0,0,0,0
7.205,0,0,0,0,0,0,0
7.20525,0,0,0,0,0,0,0
7.2055,0,0,0,0,0,0,0
7.20575,0,0,0,0,0,0,0
7.206,0,0,0,0,0,0,0
7.20625,0,0,0,0,0,0,0
7.2065,0,0,0,0,0,0,0
7.20675,0,0,0,0,0,0,0
7.207,0,0,0,0,0,0,0
7.20725,0,0,0,0,0,0,0
7.2075,0,0,0,0,0,0,0
7.20775,0,0,0,0,0,0,0
7.208,0,0,0,0,0,0,0
7.20825,0,0,0,0,0,0,0
7.2085,0,0,0,0,0,0,0
7.20875,0,0,0,0,0,0,0
7.209,0,0,0,0,0,0,0
7.20925,0,0,0,0,0,0,0
7.2095,0,0,0,0,0,0,0
7.20975,0,0,0,0,0,0,0
7.21,0,0,0,0,0,0,0
7.21025,0,0,0,0,0,0,0
7.2105,0,0,0,0,0,0,0
7.21075,0,0,0,0,0,0,0
7.211,0,0,0,0,0,0,0
7.21125,0,0,0,0,0,0,0
7.2115,0,0,0,0,0,0,0
7.21175,0,0,0,0,0,0,0
7.212,0,0,0,0,0,0,0
7.21225,0,0,0,0,0,0,0
7.2125,0,0,0,0,0,0,0
7.21275,0,0,0,0,0,0,0
7.213,0,0,0,0,0,0,0
7.21325,0,0,0,0,0,0,0
7.2135,0,0,0,0,0,0,0
7.21375,0,0,0,0,0,0,0
7.214,0,0,0,0,0,0,0
7.21425,0,0,0,0,0,0,0
7.2145,0,0,0,0,0,0,0
7.21475,0,0,0,0,0,0,0
7.215,0,0,0,0,0,0,0
7.21525,0,0,0,0,0,0,0
7.2155,0,0,0,0,0,0,0
7.21575,0,0,0,0,0,0,0
7.216,0,0,0,0,0,0,0
7.21625,0,0,0,0,0,0,0
7.2165,0,0,0,0,0,0,0
7.21675,0,0,0,0,0,0,0
7.217,0,0,0,0,0,0,0
7.21725,0,0,0,0,0,0,0
7.2175,0,0,0,0,0,0,0
7.21775,0,0,0,0,0,0,0
7.218,0,0,0,0,0,0,0
7.21825,0,0,0,0,0,0,0
7.2185,0,0,0,0,0,0,0
7.21875,0,0,0,0,0,0,0
7.219,0,0,0,0,0,0,0
7.21925,0,0,0,0,0,0,0
7.2195,0,0,0,0,0,0,0
7.21975,0,0,0,0,0,0,0
7.22,0,0,0,0,0,0,0
7.22025,0,0,0,0,0,0,0
7.2205,0,0,0,0,0,0,0
7.22075,0,0,0,0,0,0,0
7.221,0,0,0,0,0,0,0
7.22125,0,0,0,0,0,0,0
7.2215,0,0,0,0,0,0,0
7.22175,0,0,0,0,0,0,0
7.222,0,0,0,0,0,0,0
7.22225,0,0,0,0,0,0,0
7.2225,0,0,0,0,0,0,0
7.22275,0,0,0,0,0,0,0
7.223,0,0,0,0,0,0,0
7.22325,0,0,0,0,0,0,0
7.2235,0,0,0,0,0,0,0
7.22375,0,0,0,0,0,0,0
7.224,0,0,0,0,0,0,0
7.22425,0,0,0,0,0,0,0
7.2245,0,0,0,0,0,0,0
7.22475,0,0,0,0,0,0,0
7.225,0,0,0,0,0,0,0
7.22525,0,0,0,0,0,0,0
7.2255,0,0,0,0,0,0,0
7.22575,0,0,0,0,0,0,0
7.226,0,0,0,0,0,0,0
7.22625,0,0,0,0,0,0,0
7.2265,0,0,0,0,0,0,0
7.22675,0,0,0,0,0,0,0
7.227,0,0,0,0,0,0,0
7.22725,0,0,0,0,0,0,0
7.2275,0,0,0,0,0,0,0
7.22775,0,0,0,0,0,0,0
7.228,0,0,0,0,0,0,0
7.22825,0,0,0,0,0,0,0
7.2285,0,0,0,0,0,0,0
7.22875,0,0,0,0,0,0,0
7.229,0,0,0,0,0,0,0
7.22925,0,0,0,0,0,0,0
7.2295,0,0,0,0,0,0,0
7.22975,0,0,0,0,0,0,0
7.23,0,0,0,0,0,0,0
7.23025,0,0,0,0,0,0,0
7.2305,0,0,0,0,0,0,0
7.23075,0,0,0,0,0,0,0
7.231,0,0,0,0,0,0,0
7.23125,0,0,0,0,0,0,0
7.2315,0,0,0,0,0,0,0
7.23175,0,0,0,0,0,0,0
7.232,0,0,0,0,0,0,0
7.23225,0,0,0,0,0,0,0
7.2325,0,0,0,0,0,0,0
7.23275,0,0,0,0,0,0,0
7.233,0,0,0,0,0,0,0
7.23325,0,0,0,0,0,0,0
7.2335,0,0,0,0,0,0,0
7.23375,0,0,0,0,0,0,0
7.234,0,0,0,0,0,0,0
7.23425,0,0,0,0,0,0,0
7.2345,0,0,0,0,0,0,0
7.23475,0,0,0,0,0,0,0
7.235,0,0,0,0,0,0,0
7.23525,0,0,0,0,0,0,0
7.2355,0,0,0,0,0,0,0
7.23575,0,0,0,0,0,0,0
7.236,0,0,0,0,0,0,0
7.23625,0,0,0,0,0,0,0
7.2365,0,0,0,0,0,0,0
7.23675,0,0,0,0,0,0,0
7.237,0,0,0,0,0,0,0
7.23725,0,0,0,0,0,0,0
7.2375,0,0,0,0,0,0,0
7.23775,0,0,0,0,0,0,0
7.238,0,0,0,0,0,0,0
7.23825,0,0,0,0,0,0,0
7.2385,0,0,0,0,0,0,0
7.23875,0,0,0,0,0,0,0
7.239,0,0,0,0,0,0,0
7.23925,0,0,0,0,0,0,0
7.2395,0,0,0,0,0,0,0
7.23975,0,0,0,0,0,0,0
7.24,0,0,0,0,0,0,0
7.24025,0,0,0,0,0,0,0
7.2405,0,0,0,0,0,0,0
7.24075,0,0,0,0,0,0,0
7.241,0,0,0,0,0,0,0
7.24125,0,0,0,0,0,0,0
7.2415,0,0,0,0,0,0,0
7.24175,0,0,0,0,0,0,0
7.242,0,0,0,0,0,0,0
7.24225,0,0,0,0,0,0,0
7.2425,0,0,0,0,0,0,0
7.24275,0,0,0,0,0,0,0
