Physical Time (s),xth_right Monitor (W): right_cv1,xth_right Monitor (W): right_cv2,xth_right Monitor (W): right_cv3,xth_right Monitor (W): right_cv4,xth_right Monitor (W): right_cv5,xth_right Monitor (W): right_cv6,xth_right Monitor (W): right_cv7
0.38,8.7278439499686426e-14,2.4365479919197669e-14,7.7069816006762512e-16,1.0892025823050133e-17,3.9960736541820088e-16,4.854703995362555e-16,2.1657867027615618e-18
0.3825,8.7042975483704947e-14,2.3955623900062076e-14,1.0509874603648488e-15,4.3372209915595975e-16,-9.5500841439373032e-17,3.8918613705402787e-17,1.3728226551814092e-16
0.385,8.7041965735179104e-14,2.294826978372753e-14,1.2649592218269087e-15,-8.9180424584300155e-17,5.7311668731194452e-17,-1.9748884709905066e-16,-3.0511122500840316e-16
0.3875,8.6831695501931442e-14,2.250822758497369e-14,1.1448064307920168e-15,-2.94629546405823e-17,1.1652029839768406e-16,2.2562313133448447e-16,-6.8125748982520744e-17
0.39,8.609374432564838e-14,2.2134494501674447e-14,1.6112872895342266e-15,-1.5573120813855071e-16,-3.0135237110461227e-17,1.5789092351031781e-17,-9.4362935839561139e-18
0.3925,8.6079484289466819e-14,2.16992110103812e-14,1.8856751035344806e-15,-2.0270277114681908e-18,-1.8688560352970255e-16,-1.0919689631830841e-16,2.1859808630698651e-18
0.395,8.6193656167225166e-14,2.0537135827271898e-14,2.0404091486476835e-15,2.1240613869787637e-16,-2.6334050899176931e-16,-7.1724884717803049e-18,-3.9379581594074786e-17
0.3975,8.581514424753603e-14,2.0372469332406674e-14,2.1607630408405414e-15,1.0899557811004586e-16,-2.220139197852921e-16,-1.0881665046104399e-16,1.5424402151719304e-16
0.4,8.5474414267440219e-14,1.9903475503387014e-14,2.4867252402670481e-15,1.7860086891806179e-16,1.7256465341228913e-17,-1.0880619013614145e-17,-4.6630515394518841e-16
0.4025,8.4678144518903317e-14,1.9628465268823689e-14,2.5107096694104955e-15,6.9477866991073276e-17,1.3059267613129303e-16,1.1869858630527001e-17,2.4962523165899016e-17
0.405,8.448553522100152e-14,1.9382892471755111e-14,2.9953357294187119e-15,9.9767972305523267e-17,-3.5266581800649636e-16,-5.4732327127909229e-17,1.8809708255581713e-16
0.4075,8.3745622773516907e-14,1.8865116057076865e-14,3.5971394840369854e-15,2.9034966740337286e-16,-1.4054682659662567e-16,-1.5875242536033864e-17,-4.741738586789872e-16
0.41,8.3603464577854408e-14,1.8593673322864566e-14,4.2258048432022153e-15,1.4556032716396925e-16,1.9786186067528671e-16,-3.4154290421871837e-16,-1.5461363355935002e-16
0.4125,8.2477205116109986e-14,1.7977101750539157e-14,4.0355146719616588e-15,-3.603669419126215e-16,-1.4198178546403381e-16,-1.56637353605083e-16,-1.0658426418804181e-16
0.415,8.213214682934722e-14,1.7907240487132118e-14,4.9566745753031522e-15,3.8816934484349303e-16,1.8236232375490348e-16,4.5281610201146026e-16,8.2805891942602159e-17
0.4175,8.1949345522868297e-14,1.7905426203957879e-14,5.3130799756094676e-15,3.364711825926248e-16,-5.2108899418129292e-17,5.5723291154034142e-17,6.2873664621334913e-17
0.42,8.0933948672215903e-14,1.7704075257300948e-14,6.5760506343397281e-15,-2.2763268774763731e-16,7.1224931000159839e-17,-1.4743490080500427e-16,-3.4906602676366663e-16
0.4225,8.0722330812935507e-14,1.7372610716164665e-14,6.8802833028543181e-15,3.5559136899443257e-16,2.1977006769300932e-17,-8.5903009589644739e-17,-1.6256751006022924e-16
0.425,7.9368970180464759e-14,1.6932335388842603e-14,7.6406731866979038e-15,-1.7324289825041557e-16,1.2744005295539692e-16,1.1548247056628738e-16,-4.2426543336404603e-17
0.4275,7.874076917811835e-14,1.6983042646342841e-14,8.0658224457564949e-15,1.9855027387403905e-16,9.9320696358042552e-17,8.5249081388712251e-17,4.0827828928912013e-16
0.43,7.8592323719990118e-14,1.7136735617427746e-14,9.2964178362787271e-15,-2.3595501298558321e-17,4.0570569102538953e-16,2.2290997913835944e-16,7.5428541374175696e-17
0.4325,7.8410162139326745e-14,1.7053693234333724e-14,1.0538697207369879e-14,-2.4922098873054657e-17,-2.4674135878434567e-16,-2.2733157823616017e-16,1.0198690260163205e-16
0.435,7.8355556701072676e-14,1.6828206003960559e-14,1.1470387853587381e-14,-2.6677809436918088e-16,1.0336454164391529e-16,-1.4332361900697693e-16,-2.0457323482757564e-16
0.4375,7.7512661966519686e-14,1.6304075101575288e-14,1.2384859138871313e-14,-2.8826190624153683e-16,4.2246951208580753e-16,5.9873913416506782e-17,-1.760605280842226e-16
0.44,7.6596976871080203e-14,1.6073696745975575e-14,1.4008246440694043e-14,2.4205255416437127e-16,-4.6575506947992343e-18,-7.6550107021805572e-17,-5.0285763235853237e-16
0.4425,7.6002354741392819e-14,1.5601833709019907e-14,1.558476079018343e-14,-4.9745111392631537e-16,-4.8351742875994742e-17,2.1070127555029346e-16,1.985384547074288e-16
0.445,7.6435074614249892e-14,1.5990149971961266e-14,1.6677597215762058e-14,1.3104965819307817e-16,4.2098529197833104e-16,2.1218759535464168e-16,1.5484432305418753e-17
0.4475,7.5888798273565243e-14,1.5946455083043446e-14,1.8964940883327077e-14,2.2875704202787309e-16,4.9523725835875569e-16,3.3780942163564517e-16,-6.4396475043778837e-16
0.45,7.5609028686020899e-14,1.5789418291578066e-14,1.9877582784041921e-14,9.4585868108528662e-17,5.4847882316906092e-17,-3.5564283801458282e-17,-3.0809593424866423e-16
0.4525,7.5421846114029684e-14,1.5810621265767731e-14,2.1357794575100331e-14,1.6801170997236135e-16,3.5157758020943905e-16,2.7741859153554264e-16,-1.2787600553472631e-16
0.455,7.5158595748016198e-14,1.5320257536043701e-14,2.253605495480025e-14,-9.3179971303032035e-17,2.2190914842420241e-16,-1.3373931714854521e-16,1.8569874309316024e-16
0.4575,7.5110114878606303e-14,1.5221471456053888e-14,2.4674887056368167e-14,2.2672724369923423e-16,2.4261392019025076e-16,-3.9508735697169779e-16,1.0651934811133844e-16
0.46,7.4922781178348029e-14,1.5175520143821769e-14,2.5933178933536927e-14,7.0710121077218554e-18,-1.3502979930177323e-16,-3.2530789363744546e-16,4.7465627908443688e-18
0.4625,7.5109856626876682e-14,1.5610494097828855e-14,2.7969538179292134e-14,-1.9239681616109361e-16,3.4637491312349608e-17,4.8350960133634686e-16,-2.3685551984967071e-16
0.465,7.5042978229871816e-14,1.5434434686986749e-14,2.9144983864620363e-14,-8.0211857113173993e-17,2.7805614990790224e-16,-9.0610752400148225e-17,2.1985638566515647e-16
0.4675,7.507168172959907e-14,1.4963849079892325e-14,3.0987836804668101e-14,-6.4322892659499466e-17,-1.8524886933552023e-16,5.1592579106250103e-16,-1.546772459915e-16
0.47,7.4346564081418505e-14,1.549539335920627e-14,3.2323481991212404e-14,1.5878804626023184e-16,-8.6609853189302264e-17,5.0974758980079984e-17,1.9245912755826705e-16
0.4725,7.4319329087822906e-14,1.5267577471495753e-14,3.3825412012989818e-14,3.1484661548842258e-16,-1.2485383880395601e-16,4.4831097696142366e-16,-5.8417476916835248e-17
0.475,7.3713520718818027e-14,1.5185188631344575e-14,3.5196974834214954e-14,4.6781798150797972e-17,-1.0225748136097615e-16,-1.8826093838453386e-16,-1.2094012770518556e-16
0.4775,7.33028847472481e-14,1.5878592637568755e-14,3.6254995058873668e-14,3.1099915781659875e-16,4.3790106183568335e-16,-5.1380810818177206e-17,-1.0168203688664749e-16
0.48,7.3109378089667499e-14,1.5113765847296965e-14,3.8262837053647344e-14,-3.1278560895390625e-16,-1.3911002461767482e-16,2.9939580107033393e-16,1.0912298429404069e-16
0.4825,7.2386762623856899e-14,1.4697514466389044e-14,3.9370104952220065e-14,2.5162279741660337e-16,2.5699752186393843e-17,-1.8025666266620274e-16,3.6465066578969172e-16
0.485,7.1390284124787911e-14,1.5406874859517206e-14,4.048104535539917e-14,-4.2977972558493906e-17,3.7299281161892629e-16,9.9604333682809095e-17,3.9589596969673765e-17
0.4875,7.0458749053745688e-14,1.5071221370422705e-14,4.2186253719736691e-14,2.1321389656887982e-16,1.0410030941338187e-16,3.4236427120415981e-16,1.823462139935887e-16
0.49,6.9590781214035168e-14,1.5019802325417373e-14,4.3554831930602331e-14,4.2972100951515936e-16,-1.6553513040948075e-16,3.3606762466274337e-16,5.4332098830724504e-17
0.4925,6.8692003728831804e-14,1.4654950194990785e-14,4.4244218906453195e-14,-1.7123535247357321e-16,-2.1910452861973628e-16,1.9098881909564156e-16,6.9312012863568507e-17
0.495,6.7778156472051785e-14,1.5228953083599292e-14,4.5386527823575824e-14,7.92100146540039e-17,3.4878726819663507e-16,-1.5938869499077896e-16,1.0480467435909472e-16
0.4975,6.7737994308062444e-14,1.4973451465548127e-14,4.6566835077865664e-14,2.2729681418273359e-16,-1.0190658484448636e-16,1.1415743945781394e-16,-1.9551132632680141e-17
0.5,6.6467608648244273e-14,1.4664208371654319e-14,4.7735146057793777e-14,2.6885586818785535e-17,-2.1648574249701591e-16,9.1822643869388796e-17,-1.8001790431631994e-17
0.5025,6.6058396370939194e-14,1.4725027396458219e-14,4.8337965231335536e-14,-3.6185559275090434e-17,3.2266900162749421e-17,-1.6929270850306614e-16,4.087291520091841e-16
0.505,6.5811098911987051e-14,1.4845919359908064e-14,4.9719066523305705e-14,4.2811622188410437e-16,-1.8048966432027288e-16,-1.0689639898370863e-17,-5.1617783785999187e-16
0.5075,6.5072969732015698e-14,1.5110604982511379e-14,5.0448414946900482e-14,-1.3918342029031045e-16,-1.2943925634647357e-16,-4.4265939164066787e-16,-3.2036174217196928e-16
0.51,6.4393418760393484e-14,1.5234342034897761e-14,5.0743816792693521e-14,3.6438569985213076e-16,-2.2264028105669832e-16,9.3339182943015586e-17,3.8495671169779171e-16
0.5125,6.4059347900225211e-14,1.5316702189910162e-14,5.1689448054737818e-14,-2.4401894483161336e-16,5.6031601233492669e-17,-2.4897752323608846e-17,2.6296945909719194e-16
0.515,6.3846937530530785e-14,1.5388862132288431e-14,5.1839899379424282e-14,-2.7356813475059824e-16,-1.4925626330587813e-17,-2.3220857768431177e-16,-1.4715638221128297e-16
0.5175,6.3268725796304358e-14,1.5372439813639924e-14,5.2027999060689897e-14,-4.0238906981550475e-16,-4.6938471657979116e-17,2.3735967142115919e-16,1.0121898688027524e-16
0.52,6.301926490270122e-14,1.4726888829224661e-14,5.2484454658722737e-14,1.9688541002034097e-16,-2.1081832878277337e-16,8.9236237118241263e-17,2.7988855170021215e-17
0.5225,6.2585362487682347e-14,1.5140557055246229e-14,5.1920125788119355e-14,-4.3188008826593741e-16,1.9083832173033227e-16,9.653453541899707e-17,-2.5979819029991666e-16
0.525,6.2008796401670979e-14,1.5563300462474061e-14,5.1858996326044268e-14,-4.9212081826984536e-16,4.588051309300549e-17,-2.3012031962753663e-16,1.4251211051064319e-17
0.5275,6.1998794527195608e-14,1.5077380141579557e-14,5.1497849285138587e-14,2.0350546875782555e-16,2.5030148563979457e-16,4.2549427171512359e-16,3.4015027542350014e-17
0.53,6.1647469689644862e-14,1.4791983581461976e-14,5.0792346972401939e-14,3.2664249227765481e-17,-5.0315237782208596e-18,-2.3000295357584313e-16,-4.2571580599620723e-16
0.5325,6.1612690462854655e-14,1.5400051334231132e-14,5.0693765082628889e-14,3.4881144944567383e-16,1.4425417166801393e-16,2.5106047023098981e-16,-4.3541309718565539e-16
0.535,6.1186909287129526e-14,1.564527092108961e-14,4.9952676296858439e-14,-1.3345946719894484e-16,3.004440601164877e-18,5.6454766480426852e-16,5.2093241649507594e-18
0.5375,6.1219936909422355e-14,1.5373182844631916e-14,4.8532641000762015e-14,-2.6408936061769124e-17,-9.1475216075064284e-17,3.3870425990945833e-16,-6.1922514414748146e-16
0.54,6.089134806495245e-14,1.5232228331612258e-14,4.8123520957745301e-14,-2.7737794476873217e-16,-1.952899958644226e-17,-1.7489019783057239e-16,-2.1101111252734108e-16
0.5425,6.0908047153562713e-14,1.5075558787904536e-14,4.7178183981283517e-14,2.6492795567352512e-16,2.7266748365759442e-16,-4.3640554908118771e-16,-1.3274389477007555e-16
0.545,5.9949858501808735e-14,1.557360067753277e-14,4.6443888937594788e-14,-3.2781735112559067e-16,-2.9127373004650179e-16,1.264566706589784e-17,-2.5822708423081618e-16
0.5475,6.0236439062791064e-14,1.5745991134960487e-14,4.5073345639131408e-14,5.4530778184420551e-17,1.8026439802185968e-16,-2.4483856029036098e-16,-1.8508617841030021e-16
0.55,5.9634368918541424e-14,1.5928948299458928e-14,4.3669882407897994e-14,-2.1027869392924066e-16,-2.5676628835737289e-16,-4.9102876276485104e-18,-1.9531867144328473e-16
0.5525,5.9479242054188547e-14,1.5514765754992417e-14,4.2657293466941903e-14,-9.6188214450865017e-17,1.7170146864988876e-17,-1.4159168748282513e-16,2.7340662578172399e-16
0.555,5.898439380843574e-14,1.5415591785097377e-14,4.1353602619993411e-14,3.4908206284446565e-16,1.9123089370516493e-16,-1.7978440960358066e-16,2.8238257664629768e-16
0.5575,5.8808507327886452e-14,1.5710394757871778e-14,4.0126333411165915e-14,-1.4874819808057069e-16,1.3544298237924284e-16,3.2395999243506254e-17,5.0326680095538146e-17
0.56,5.8367319538515826e-14,1.5846293261307337e-14,3.8735095513943865e-14,2.9086919649640911e-16,-2.0643779526102053e-18,6.1385884175536112e-17,-2.4733181360832614e-16
0.5625,5.7844383835910623e-14,1.6013355260562276e-14,3.7533099552576506e-14,3.0769403666144376e-16,-1.3741170527885223e-16,-1.1181377213358266e-16,-1.5775860020363407e-16
0.565,5.7351032166374369e-14,1.6009627354290575e-14,3.6330766240470681e-14,-4.4298908828489899e-16,2.5365492642793728e-16,3.8577460850719696e-17,-2.2968149161416802e-16
0.5675,5.7038223874472572e-14,1.5127295530885598e-14,3.4432825457032139e-14,1.5733218174017917e-16,-5.6238212255402819e-16,2.9268012324988643e-16,3.4292288975341764e-16
0.57,5.6450945810208114e-14,1.5598137281831384e-14,3.3606998763023974e-14,1.6448290503559711e-16,-1.8103191065610336e-16,2.8606875745101037e-16,1.8337563709297886e-16
0.5725,5.6324584115095994e-14,1.5958124825419701e-14,3.2344106735701036e-14,-2.5272927443734476e-16,-1.2743222507198698e-16,4.375627062033488e-16,1.2729057318462136e-16
0.575,5.5784352174963545e-14,1.5674233002390545e-14,3.0666773369289952e-14,-2.3308865496441764e-16,-2.7746188075728688e-16,-5.1499184393567793e-17,-6.8667632227386419e-17
0.5775,5.5291431487000527e-14,1.5674390971499313e-14,2.9335048160285668e-14,2.7272470233001217e-16,-4.3562738826291327e-16,-3.8734953674669149e-16,4.0799175933465931e-17
0.58,5.4685155411150195e-14,1.6045480546568284e-14,2.8375291305671102e-14,6.6359491986956816e-16,3.308417327044411e-17,-2.5478529953415747e-16,1.998938829045256e-16
0.5825,5.4085030795650188e-14,1.5587000947519605e-14,2.7063397479308217e-14,1.2275083499085458e-16,-1.071231835123877e-17,-4.9651926786529384e-16,5.5790792136345472e-17
0.585,5.3390276352468822e-14,1.6147972795923938e-14,2.614587068007864e-14,3.7223590411187974e-16,-2.8124193466454287e-18,-1.7633305796676918e-16,1.6006599395344978e-16
0.5875,5.3203737396432013e-14,1.5997309757783632e-14,2.5200231707026357e-14,3.6167750780904148e-17,-3.1534296709730206e-16,-1.9251532840783079e-16,2.1147934855408467e-16
0.59,5.2802001061002878e-14,1.643826955922768e-14,2.4243174241229489e-14,2.5383043125441362e-16,-6.255434336947668e-17,-1.0218970200246497e-16,2.5861123809815901e-16
0.5925,5.2300336894797564e-14,1.6151122564867198e-14,2.294554886371377e-14,4.7814651769127819e-16,-5.485534598728519e-17,1.3248068429705197e-16,-2.4241563193297299e-16
0.595,5.1624980617262957e-14,1.6526645231757989e-14,2.2328625459910703e-14,3.9403743684620476e-16,-1.5380493417983342e-16,1.3503247566093803e-16,-2.0823524603225469e-16
0.5975,5.1445247889881765e-14,1.6634494411935228e-14,2.1061664583247438e-14,6.9703372436090821e-16,1.3346326186937316e-16,-4.2761218192565233e-16,-4.7934741965166354e-16
0.6,5.0847377977731439e-14,1.6455329434874293e-14,2.0513253182095376e-14,1.7551983250425178e-16,-2.3180363330951296e-16,-1.6427870318755651e-16,3.2381854330769094e-17
0.6025,5.03878861120331e-14,1.6592705359720943e-14,1.9612010247490779e-14,2.7245025048286085e-16,1.1598518713908742e-16,-4.1195298676503577e-16,-1.6596760626676758e-16
0.605,4.9796535254642986e-14,1.6282799102656437e-14,1.8708762907284451e-14,6.5656401131280992e-16,-6.3161538633585658e-17,-1.0733961139730496e-16,2.237360370759126e-16
0.6075,5.0165325443463855e-14,1.6515885323640096e-14,1.8249073031059452e-14,8.4238368353094311e-16,6.2504807134496709e-17,5.7524568310153727e-17,-1.688773043069104e-16
0.61,4.927611877080784e-14,1.6443578045608722e-14,1.7265653741462704e-14,3.4203740563009368e-16,4.0480579331475125e-16,4.9518113489623805e-16,3.7961328080364837e-16
0.6125,4.9278476652516347e-14,1.6701222897979864e-14,1.7062677394994769e-14,5.7588181592344005e-16,-1.7880946467730869e-17,1.6380863187731446e-16,2.3273565085296217e-16
0.615,4.9007643993408019e-14,1.6735590782570454e-14,1.6855670867820512e-14,4.5760812344281253e-16,9.6584914122672176e-17,-3.5108983989322125e-16,7.3790686167588304e-17
0.6175,4.8115225425675405e-14,1.621961607703042e-14,1.5133592998672316e-14,8.4052056933737172e-16,-4.0219985435108225e-17,1.9414685950136842e-16,2.5870061484084374e-16
0.62,4.8547885453617627e-14,1.6946903215739509e-14,1.4826259658672659e-14,5.3493998231124587e-16,-2.3100243023099898e-17,-2.7091604166808395e-16,-1.0008269693391413e-16
0.6225,4.7936670680797263e-14,1.6832638722508345e-14,1.4234033063864105e-14,8.6590586007862089e-16,3.5297155495054632e-16,-3.4750511749123072e-16,-8.4245222622381845e-17
0.625,4.7968997121061643e-14,1.6943460240813237e-14,1.4382352082530849e-14,1.2945418597640079e-15,1.5063578165525171e-16,-3.5311518562635328e-16,-1.8374328589288591e-17
0.6275,4.717253731997783e-14,1.7323957862526144e-14,1.4149993029117054e-14,1.252672483954235e-15,1.4280749834135842e-16,-8.0341380344549028e-17,-4.440332790236782e-17
0.63,4.7242442583834585e-14,1.6322249651360069e-14,1.3449855357995373e-14,1.6853901111833903e-15,-2.9718179531219585e-16,-2.455498536284137e-17,3.5729360540968818e-16
0.6325,4.7207826777125995e-14,1.7075202600777066e-14,1.3167410976080682e-14,9.6003814480983646e-16,1.4575589109815475e-16,2.055526605451282e-16,2.1917511220110951e-16
0.635,4.676020477851027e-14,1.7212819764647246e-14,1.265865291283612e-14,1.5183331227637821e-15,1.2762447443479055e-16,2.2854844529575645e-16,-1.4198684051711523e-16
0.6375,4.6223755907449523e-14,1.6877452871068227e-14,1.2736102834879298e-14,2.021350210402715e-15,1.9698770801545783e-16,-4.6944004454440288e-17,1.6191814937812279e-16
0.64,4.6121333133157818e-14,1.7038200156532787e-14,1.2110995303575865e-14,1.6992626217290532e-15,-1.2537477910311425e-17,-3.5551720820593443e-17,1.5677036518051229e-16
0.6425,4.6367061486948061e-14,1.7048656310497858e-14,1.1720141331255853e-14,1.849154877169005e-15,-2.0876532554030626e-18,-7.9658201384248201e-17,-8.5520370584991824e-17
0.645,4.5396654772361997e-14,1.728758298087091e-14,1.1463159027724193e-14,2.3459650970846519e-15,6.7930040087447099e-18,3.0624266488057976e-16,-5.7771898126451064e-17
0.6475,4.5677565647310415e-14,1.7004037625042111e-14,1.1338046694389079e-14,2.724203776660004e-15,4.6499165484558347e-17,-1.2082386193936016e-16,3.1709918405155107e-16
0.65,4.5541727303496739e-14,1.7740001909435573e-14,1.1202726300522706e-14,2.4722318614370723e-15,2.6483206500024068e-16,2.4819598876870439e-16,2.9791014090642861e-16
0.6525,4.491420004231926e-14,1.7300258763248394e-14,1.0595009150466664e-14,2.8128923512866674e-15,-2.67292593282808e-17,-1.939815534300188e-16,-8.3052507320231202e-17
0.655,4.4733810064018553e-14,1.8068605181133181e-14,9.6937528189328515e-15,3.5812176513092218e-15,4.329751068192532e-16,1.302523033749829e-16,-4.9494620646025803e-17
0.6575,4.4408764722093654e-14,1.8140415158750807e-14,9.9569222513261806e-15,3.6844621330820633e-15,-2.682509639223023e-16,-1.0750814569099294e-16,-3.2209619895928987e-18
0.66,4.4427925271944595e-14,1.7352858392395598e-14,9.7374796813712492e-15,3.5273981048488038e-15,-2.4088407759766974e-16,-1.8933337466615786e-17,-3.4457461075092996e-16
0.6625,4.353824659252022e-14,1.8221335425033323e-14,1.0123977269438377e-14,4.3136835162593073e-15,-7.136326346787676e-17,-3.2227971525354392e-17,-1.6185914544158285e-17
0.665,4.3557022786775409e-14,1.7588316127686021e-14,9.7062199950492219e-15,4.8032606469715872e-15,1.333759610312185e-16,-1.9361582861972536e-16,-2.5953092280484645e-16
