Physical Time (s),theta_vol Monitor (kg-m/s^3): cv1,theta_vol Monitor (kg-m/s^3): cv2,theta_vol Monitor (kg-m/s^3): cv3,theta_vol Monitor (kg-m/s^3): cv4,theta_vol Monitor (kg-m/s^3): cv5,theta_vol Monitor (kg-m/s^3): cv6,theta_vol Monitor (kg-m/s^3): cv7
0.03463434,0,0,0,0,0,0,0
0.03468497,0,0,0,0,0,0,0
0.03473561,0,0,0,0,0,0,0
0.03478625,0,0,0,0,0,0,0
0.03483688,0,0,0,0,0,0,0
0.03488752,0,0,0,0,0,0,0
0.03493815,0,0,0,0,0,0,0
0.03498879,0,0,0,0,0,0,0
0.03503942,0,0,0,0,0,0,0
0.03509006,0,0,0,0,0,0,0
0.03514069,0,0,0,0,0,0,0
0.03519133,0,0,0,0,0,0,0
0.03524196,0,0,0,0,0,0,0
0.03529259,0,0,0,0,0,0,0
0.03534323,0,0,0,0,0,0,0
0.03539386,0,0,0,0,0,0,0
0.0354445,0,0,0,0,0,0,0
0.03549513,0,0,0,0,0,0,0
0.03554577,0,0,0,0,0,0,0
0.0355964,0,0,0,0,0,0,0
0.03564704,0,0,0,0,0,0,0
0.03569767,0,0,0,0,0,0,0
0.03574831,0,0,0,0,0,0,0
0.03579894,0,0,0,0,0,0,0
0.03584958,0,0,0,0,0,0,0
0.03590021,0,0,0,0,0,0,0
0.03595085,0,0,0,0,0,0,0
0.03600148,0,0,0,0,0,0,0
0.03605212,0,0,0,0,0,0,0
0.03610276,0,0,0,0,0,0,0
0.03615339,0,0,0,0,0,0,0
0.03620403,0,0,0,0,0,0,0
0.03625466,0,0,0,0,0,0,0
0.0363053,0,0,0,0,0,0,0
0.03635593,0,0,0,0,0,0,0
0.03640657,0,0,0,0,0,0,0
0.0364572,0,0,0,0,0,0,0
0.03650784,0,0,0,0,0,0,0
0.03655847,0,0,0,0,0,0,0
0.0366091,0,0,0,0,0,0,0
0.03665974,0,0,0,0,0,0,0
0.03671037,0,0,0,0,0,0,0
0.03676101,0,0,0,0,0,0,0
0.03681164,0,0,0,0,0,0,0
0.03686228,0,0,0,0,0,0,0
0.03691291,0,0,0,0,0,0,0
0.03696355,0,0,0,0,0,0,0
0.03701418,0,0,0,0,0,0,0
0.03706482,0,0,0,0,0,0,0
0.03711545,0,0,0,0,0,0,0
0.03716609,0,0,0,0,0,0,0
0.03721672,0,0,0,0,0,0,0
0.03726736,0,0,0,0,0,0,0
0.03731799,0,0,0,0,0,0,0
0.03736863,0,0,0,0,0,0,0
0.03741927,0,0,0,0,0,0,0
0.0374699,0,0,0,0,0,0,0
0.03752054,0,0,0,0,0,0,0
0.03757117,0,0,0,0,0,0,0
0.03762181,0,0,0,0,0,0,0
0.03767244,0,0,0,0,0,0,0
0.03772308,0,0,0,0,0,0,0
0.03777371,0,0,0,0,0,0,0
0.03782435,0,0,0,0,0,0,0
0.03787498,0,0,0,0,0,0,0
0.03792561,0,0,0,0,0,0,0
0.03797625,0,0,0,0,0,0,0
0.03802688,0,0,0,0,0,0,0
0.03807752,0,0,0,0,0,0,0
0.03812815,0,0,0,0,0,0,0
0.03817879,0,0,0,0,0,0,0
0.03822942,0,0,0,0,0,0,0
0.03828006,0,0,0,0,0,0,0
0.03833069,0,0,0,0,0,0,0
0.03838133,0,0,0,0,0,0,0
0.03843196,0,0,0,0,0,0,0
0.0384826,0,0,0,0,0,0,0
0.03853323,0,0,0,0,0,0,0
0.03858387,0,0,0,0,0,0,0
0.0386345,0,0,0,0,0,0,0
0.03868514,0,0,0,0,0,0,0
0.03873578,0,0,0,0,0,0,0
0.03878641,0,0,0,0,0,0,0
0.03883705,0,0,0,0,0,0,0
0.03888768,0,0,0,0,0,0,0
0.03893832,0,0,0,0,0,0,0
0.03898895,0,0,0,0,0,0,0
0.03903959,0,0,0,0,0,0,0
0.03909022,0,0,0,0,0,0,0
0.03914086,0,0,0,0,0,0,0
0.03919149,0,0,0,0,0,0,0
0.03924212,0,0,0,0,0,0,0
0.03929276,0,0,0,0,0,0,0
0.03934339,0,0,0,0,0,0,0
0.03939403,0,0,0,0,0,0,0
0.03944466,0,0,0,0,0,0,0
0.0394953,0,0,0,0,0,0,0
0.03954593,0,0,0,0,0,0,0
0.03959657,0,0,0,0,0,0,0
0.0396472,0,0,0,0,0,0,0
0.03969784,0,0,0,0,0,0,0
0.03974847,0,0,0,0,0,0,0
0.03979911,0,0,0,0,0,0,0
0.03984974,0,0,0,0,0,0,0
0.03990038,0,0,0,0,0,0,0
0.03995101,0,0,0,0,0,0,0
0.04000165,0,0,0,0,0,0,0
0.04005228,0,0,0,0,0,0,0
0.04010292,0,0,0,0,0,0,0
0.04015356,0,0,0,0,0,0,0
0.04020419,0,0,0,0,0,0,0
0.04025483,0,0,0,0,0,0,0
0.04030546,0,0,0,0,0,0,0
0.0403561,0,0,0,0,0,0,0
0.04040673,0,0,0,0,0,0,0
0.04045737,0,0,0,0,0,0,0
0.040508,0,0,0,0,0,0,0
0.04055863,0,0,0,0,0,0,0
0.04060927,0,0,0,0,0,0,0
0.0406599,0,0,0,0,0,0,0
0.04071054,0,0,0,0,0,0,0
0.04076117,0,0,0,0,0,0,0
0.04081181,0,0,0,0,0,0,0
0.04086244,0,0,0,0,0,0,0
0.04091308,0,0,0,0,0,0,0
0.04096371,0,0,0,0,0,0,0
0.04101435,0,0,0,0,0,0,0
0.04106498,0,0,0,0,0,0,0
0.04111562,0,0,0,0,0,0,0
0.04116625,0,0,0,0,0,0,0
0.04121689,0,0,0,0,0,0,0
0.04126752,0,0,0,0,0,0,0
0.04131816,0,0,0,0,0,0,0
0.04136879,0,0,0,0,0,0,0
0.04141943,0,0,0,0,0,0,0
0.04147007,0,0,0,0,0,0,0
0.0415207,0,0,0,0,0,0,0
0.04157134,0,0,0,0,0,0,0
0.04162197,0,0,0,0,0,0,0
0.04167261,0,0,0,0,0,0,0
0.04172324,0,0,0,0,0,0,0
0.04177388,0,0,0,0,0,0,0
0.04182451,0,0,0,0,0,0,0
0.04187515,0,0,0,0,0,0,0
0.04192578,0,0,0,0,0,0,0
0.04197641,0,0,0,0,0,0,0
0.04202705,0,0,0,0,0,0,0
0.04207768,0,0,0,0,0,0,0
0.04212832,0,0,0,0,0,0,0
0.04217895,0,0,0,0,0,0,0
0.04222959,0,0,0,0,0,0,0
0.04228022,0,0,0,0,0,0,0
0.04233086,0,0,0,0,0,0,0
0.04238149,0,0,0,0,0,0,0
0.04243213,0,0,0,0,0,0,0
0.04248276,0,0,0,0,0,0,0
0.0425334,0,0,0,0,0,0,0
0.04258403,0,0,0,0,0,0,0
0.04263467,0,0,0,0,0,0,0
0.0426853,0,0,0,0,0,0,0
0.04273594,0,0,0,0,0,0,0
0.04278658,0,0,0,0,0,0,0
0.04283721,0,0,0,0,0,0,0
0.04288785,0,0,0,0,0,0,0
0.04293848,0,0,0,0,0,0,0
0.04298912,0,0,0,0,0,0,0
0.04303975,0,0,0,0,0,0,0
0.04309039,0,0,0,0,0,0,0
0.04314102,0,0,0,0,0,0,0
0.04319166,0,0,0,0,0,0,0
0.04324229,0,0,0,0,0,0,0
0.04329292,0,0,0,0,0,0,0
0.04334356,0,0,0,0,0,0,0
0.04339419,0,0,0,0,0,0,0
0.04344483,0,0,0,0,0,0,0
0.04349546,0,0,0,0,0,0,0
0.0435461,0,0,0,0,0,0,0
0.04359673,0,0,0,0,0,0,0
0.04364737,0,0,0,0,0,0,0
0.043698,0,0,0,0,0,0,0
0.04374864,0,0,0,0,0,0,0
0.04379927,0,0,0,0,0,0,0
0.04384991,0,0,0,0,0,0,0
0.04390054,0,0,0,0,0,0,0
0.04395118,0,0,0,0,0,0,0
0.04400181,0,0,0,0,0,0,0
0.04405245,0,0,0,0,0,0,0
0.04410309,0,0,0,0,0,0,0
0.04415372,0,0,0,0,0,0,0
0.04420436,0,0,0,0,0,0,0
0.04425499,0,0,0,0,0,0,0
0.04430563,0,0,0,0,0,0,0
0.04435626,0,0,0,0,0,0,0
0.0444069,0,0,0,0,0,0,0
0.04445753,0,0,0,0,0,0,0
0.04450817,0,0,0,0,0,0,0
0.0445588,0,0,0,0,0,0,0
0.04460943,0,0,0,0,0,0,0
0.04466007,0,0,0,0,0,0,0
0.0447107,0,0,0,0,0,0,0
0.04476134,0,0,0,0,0,0,0
0.04481197,0,0,0,0,0,0,0
0.04486261,0,0,0,0,0,0,0
0.04491324,0,0,0,0,0,0,0
0.04496388,0,0,0,0,0,0,0
0.04501451,0,0,0,0,0,0,0
0.04506515,0,0,0,0,0,0,0
0.04511578,0,0,0,0,0,0,0
0.04516642,0,0,0,0,0,0,0
0.04521705,0,0,0,0,0,0,0
0.04526769,0,0,0,0,0,0,0
0.04531832,0,0,0,0,0,0,0
0.04536896,0,0,0,0,0,0,0
0.0454196,0,0,0,0,0,0,0
0.04547023,0,0,0,0,0,0,0
0.04552087,0,0,0,0,0,0,0
0.0455715,0,0,0,0,0,0,0
0.04562214,0,0,0,0,0,0,0
0.04567277,0,0,0,0,0,0,0
0.04572341,0,0,0,0,0,0,0
0.04577404,0,0,0,0,0,0,0
0.04582468,0,0,0,0,0,0,0
0.04587531,0,0,0,0,0,0,0
0.04592594,0,0,0,0,0,0,0
0.04597658,0,0,0,0,0,0,0
0.04602721,0,0,0,0,0,0,0
0.04607785,0,0,0,0,0,0,0
0.04612848,0,0,0,0,0,0,0
0.04617912,0,0,0,0,0,0,0
0.04622975,0,0,0,0,0,0,0
0.04628039,0,0,0,0,0,0,0
0.04633102,0,0,0,0,0,0,0
0.04638166,0,0,0,0,0,0,0
0.04643229,0,0,0,0,0,0,0
0.04648293,0,0,0,0,0,0,0
0.04653356,0,0,0,0,0,0,0
0.0465842,0,0,0,0,0,0,0
0.04663483,0,0,0,0,0,0,0
0.04668547,0,0,0,0,0,0,0
0.04673611,0,0,0,0,0,0,0
0.04678674,0,0,0,0,0,0,0
0.04683738,0,0,0,0,0,0,0
0.04688801,0,0,0,0,0,0,0
0.04693865,0,0,0,0,0,0,0
0.04698928,0,0,0,0,0,0,0
0.04703992,0,0,0,0,0,0,0
0.04709055,0,0,0,0,0,0,0
0.04714119,0,0,0,0,0,0,0
0.04719182,0,0,0,0,0,0,0
0.04724245,0,0,0,0,0,0,0
0.04729309,0,0,0,0,0,0,0
0.04734372,0,0,0,0,0,0,0
0.04739436,0,0,0,0,0,0,0
0.04744499,0,0,0,0,0,0,0
0.04749563,0,0,0,0,0,0,0
0.04754626,0,0,0,0,0,0,0
0.0475969,0,0,0,0,0,0,0
0.04764753,0,0,0,0,0,0,0
0.04769817,0,0,0,0,0,0,0
0.0477488,0,0,0,0,0,0,0
0.04779944,0,0,0,0,0,0,0
0.04785007,0,0,0,0,0,0,0
0.04790071,0,0,0,0,0,0,0
0.04795134,0,0,0,0,0,0,0
0.04800198,0,0,0,0,0,0,0
0.04805261,0,0,0,0,0,0,0
0.04810325,0,0,0,0,0,0,0
0.04815389,0,0,0,0,0,0,0
0.04820452,0,0,0,0,0,0,0
0.04825516,0,0,0,0,0,0,0
0.04830579,0,0,0,0,0,0,0
0.04835643,0,0,0,0,0,0,0
0.04840706,0,0,0,0,0,0,0
0.0484577,0,0,0,0,0,0,0
0.04850833,0,0,0,0,0,0,0
0.04855896,0,0,0,0,0,0,0
0.0486096,0,0,0,0,0,0,0
0.04866023,0,0,0,0,0,0,0
0.04871087,0,0,0,0,0,0,0
0.0487615,0,0,0,0,0,0,0
0.04881214,0,0,0,0,0,0,0
0.04886277,0,0,0,0,0,0,0
0.04891341,0,0,0,0,0,0,0
0.04896404,0,0,0,0,0,0,0
0.04901468,0,0,0,0,0,0,0
0.04906531,0,0,0,0,0,0,0
0.04911595,0,0,0,0,0,0,0
0.04916658,0,0,0,0,0,0,0
0.04921722,0,0,0,0,0,0,0
0.04926785,0,0,0,0,0,0,0
0.04931849,0,0,0,0,0,0,0
0.04936912,0,0,0,0,0,0,0
0.04941976,0,0,0,0,0,0,0
0.0494704,0,0,0,0,0,0,0
0.04952103,0,0,0,0,0,0,0
0.04957167,0,0,0,0,0,0,0
0.0496223,0,0,0,0,0,0,0
0.04967294,0,0,0,0,0,0,0
0.04972357,0,0,0,0,0,0,0
0.04977421,0,0,0,0,0,0,0
0.04982484,0,0,0,0,0,0,0
0.04987547,0,0,0,0,0,0,0
0.04992611,0,0,0,0,0,0,0
0.04997674,0,0,0,0,0,0,0
0.05002738,0,0,0,0,0,0,0
0.05007801,0,0,0,0,0,0,0
0.05012865,0,0,0,0,0,0,0
0.05017928,0,0,0,0,0,0,0
0.05022992,0,0,0,0,0,0,0
0.05028055,0,0,0,0,0,0,0
0.05033119,0,0,0,0,0,0,0
0.05038182,0,0,0,0,0,0,0
0.05043246,0,0,0,0,0,0,0
0.05048309,0,0,0,0,0,0,0
0.05053373,0,0,0,0,0,0,0
0.05058436,0,0,0,0,0,0,0
0.050635,0,0,0,0,0,0,0
0.05068563,0,0,0,0,0,0,0
0.05073627,0,0,0,0,0,0,0
0.05078691,0,0,0,0,0,0,0
0.05083754,0,0,0,0,0,0,0
0.05088818,0,0,0,0,0,0,0
0.05093881,0,0,0,0,0,0,0
0.05098945,0,0,0,0,0,0,0
0.05104008,0,0,0,0,0,0,0
0.05109072,0,0,0,0,0,0,0
0.05114135,0,0,0,0,0,0,0
0.05119198,0,0,0,0,0,0,0
0.05124262,0,0,0,0,0,0,0
0.05129325,0,0,0,0,0,0,0
0.05134389,0,0,0,0,0,0,0
0.05139452,0,0,0,0,0,0,0
0.05144516,0,0,0,0,0,0,0
0.05149579,0,0,0,0,0,0,0
0.05154643,0,0,0,0,0,0,0
0.05159706,0,0,0,0,0,0,0
0.0516477,0,0,0,0,0,0,0
0.05169833,0,0,0,0,0,0,0
0.05174897,0,0,0,0,0,0,0
0.0517996,0,0,0,0,0,0,0
0.05185024,0,0,0,0,0,0,0
0.05190087,0,0,0,0,0,0,0
0.05195151,0,0,0,0,0,0,0
0.05200214,0,0,0,0,0,0,0
0.05205278,0,0,0,0,0,0,0
0.05210342,0,0,0,0,0,0,0
0.05215405,0,0,0,0,0,0,0
0.05220469,0,0,0,0,0,0,0
0.05225532,0,0,0,0,0,0,0
0.05230596,0,0,0,0,0,0,0
0.05235659,0,0,0,0,0,0,0
0.05240723,0,0,0,0,0,0,0
0.05245786,0,0,0,0,0,0,0
0.0525085,0,0,0,0,0,0,0
0.05255913,0,0,0,0,0,0,0
0.05260976,0,0,0,0,0,0,0
0.0526604,0,0,0,0,0,0,0
0.05271103,0,0,0,0,0,0,0
0.05276167,0,0,0,0,0,0,0
0.0528123,0,0,0,0,0,0,0
0.05286294,0,0,0,0,0,0,0
0.05291357,0,0,0,0,0,0,0
0.05296421,0,0,0,0,0,0,0
0.05301484,0,0,0,0,0,0,0
0.05306548,0,0,0,0,0,0,0
0.05311611,0,0,0,0,0,0,0
0.05316675,0,0,0,0,0,0,0
0.05321738,0,0,0,0,0,0,0
0.05326802,0,0,0,0,0,0,0
0.05331865,0,0,0,0,0,0,0
0.05336929,0,0,0,0,0,0,0
0.05341993,0,0,0,0,0,0,0
0.05347056,0,0,0,0,0,0,0
0.0535212,0,0,0,0,0,0,0
0.05357183,0,0,0,0,0,0,0
0.05362247,0,0,0,0,0,0,0
0.0536731,0,0,0,0,0,0,0
0.05372374,0,0,0,0,0,0,0
0.05377437,0,0,0,0,0,0,0
0.05382501,0,0,0,0,0,0,0
0.05387564,0,0,0,0,0,0,0
0.05392627,0,0,0,0,0,0,0
0.05397691,0,0,0,0,0,0,0
0.05402754,0,0,0,0,0,0,0
0.05407818,0,0,0,0,0,0,0
0.05412881,0,0,0,0,0,0,0
0.05417945,0,0,0,0,0,0,0
0.05423008,0,0,0,0,0,0,0
0.05428072,0,0,0,0,0,0,0
0.05433135,0,0,0,0,0,0,0
0.05438199,0,0,0,0,0,0,0
0.05443262,0,0,0,0,0,0,0
0.05448326,0,0,0,0,0,0,0
0.05453389,0,0,0,0,0,0,0
0.05458453,0,0,0,0,0,0,0
0.05463516,0,0,0,0,0,0,0
0.0546858,0,0,0,0,0,0,0
0.05473643,0,0,0,0,0,0,0
0.05478707,0,0,0,0,0,0,0
0.05483771,0,0,0,0,0,0,0
0.05488834,0,0,0,0,0,0,0
0.05493898,0,0,0,0,0,0,0
0.05498961,0,0,0,0,0,0,0
0.05504025,0,0,0,0,0,0,0
0.05509088,0,0,0,0,0,0,0
0.05514152,0,0,0,0,0,0,0
0.05519215,0,0,0,0,0,0,0
0.05524278,0,0,0,0,0,0,0
0.05529342,0,0,0,0,0,0,0
0.05534405,0,0,0,0,0,0,0
0.05539469,0,0,0,0,0,0,0
0.05544532,0,0,0,0,0,0,0
0.05549596,0,0,0,0,0,0,0
0.05554659,0,0,0,0,0,0,0
0.05559723,0,0,0,0,0,0,0
0.05564786,0,0,0,0,0,0,0
0.0556985,0,0,0,0,0,0,0
0.05574913,0,0,0,0,0,0,0
0.05579977,0,0,0,0,0,0,0
0.0558504,0,0,0,0,0,0,0
0.05590104,0,0,0,0,0,0,0
0.05595167,0,0,0,0,0,0,0
0.05600231,0,0,0,0,0,0,0
0.05605294,0,0,0,0,0,0,0
0.05610358,0,0,0,0,0,0,0
0.05615422,0,0,0,0,0,0,0
0.05620485,0,0,0,0,0,0,0
0.05625549,0,0,0,0,0,0,0
0.05630612,0,0,0,0,0,0,0
0.05635676,0,0,0,0,0,0,0
0.05640739,0,0,0,0,0,0,0
0.05645803,0,0,0,0,0,0,0
0.05650866,0,0,0,0,0,0,0
0.05655929,0,0,0,0,0,0,0
0.05660993,0,0,0,0,0,0,0
0.05666056,0,0,0,0,0,0,0
0.0567112,0,0,0,0,0,0,0
0.05676183,0,0,0,0,0,0,0
0.05681247,0,0,0,0,0,0,0
0.0568631,0,0,0,0,0,0,0
0.05691374,0,0,0,0,0,0,0
0.05696437,0,0,0,0,0,0,0
0.05701501,0,0,0,0,0,0,0
0.05706564,0,0,0,0,0,0,0
0.05711628,0,0,0,0,0,0,0
0.05716691,0,0,0,0,0,0,0
0.05721755,0,0,0,0,0,0,0
0.05726818,0,0,0,0,0,0,0
0.05731882,0,0,0,0,0,0,0
0.05736945,0,0,0,0,0,0,0
0.05742009,0,0,0,0,0,0,0
0.05747073,0,0,0,0,0,0,0
0.05752136,0,0,0,0,0,0,0
0.057572,0,0,0,0,0,0,0
0.05762263,0,0,0,0,0,0,0
0.05767327,0,0,0,0,0,0,0
0.0577239,0,0,0,0,0,0,0
0.05777454,0,0,0,0,0,0,0
0.05782517,0,0,0,0,0,0,0
0.0578758,0,0,0,0,0,0,0
0.05792644,0,0,0,0,0,0,0
0.05797707,0,0,0,0,0,0,0
0.05802771,0,0,0,0,0,0,0
0.05807834,0,0,0,0,0,0,0
0.05812898,0,0,0,0,0,0,0
0.05817961,0,0,0,0,0,0,0
0.05823025,0,0,0,0,0,0,0
0.05828088,0,0,0,0,0,0,0
0.05833152,0,0,0,0,0,0,0
0.05838215,0,0,0,0,0,0,0
0.05843279,0,0,0,0,0,0,0
0.05848342,0,0,0,0,0,0,0
0.05853406,0,0,0,0,0,0,0
0.05858469,0,0,0,0,0,0,0
0.05863533,0,0,0,0,0,0,0
0.05868596,0,0,0,0,0,0,0
0.0587366,0,0,0,0,0,0,0
0.05878724,0,0,0,0,0,0,0
0.05883787,0,0,0,0,0,0,0
0.05888851,0,0,0,0,0,0,0
0.05893914,0,0,0,0,0,0,0
0.05898978,0,0,0,0,0,0,0
0.05904041,0,0,0,0,0,0,0
0.05909105,0,0,0,0,0,0,0
0.05914168,0,0,0,0,0,0,0
0.05919231,0,0,0,0,0,0,0
0.05924295,0,0,0,0,0,0,0
0.05929358,0,0,0,0,0,0,0
0.05934422,0,0,0,0,0,0,0
0.05939485,0,0,0,0,0,0,0
0.05944549,0,0,0,0,0,0,0
0.05949612,0,0,0,0,0,0,0
0.05954676,0,0,0,0,0,0,0
0.05959739,0,0,0,0,0,0,0
0.05964803,0,0,0,0,0,0,0
0.05969866,0,0,0,0,0,0,0
0.0597493,0,0,0,0,0,0,0
0.05979993,0,0,0,0,0,0,0
0.05985057,0,0,0,0,0,0,0
0.0599012,0,0,0,0,0,0,0
0.05995184,0,0,0,0,0,0,0
0.06000247,0,0,0,0,0,0,0
0.06005311,0,0,0,0,0,0,0
0.06010375,0,0,0,0,0,0,0
0.06015438,0,0,0,0,0,0,0
0.06020502,0,0,0,0,0,0,0
0.06025565,0,0,0,0,0,0,0
0.06030629,0,0,0,0,0,0,0
0.06035692,0,0,0,0,0,0,0
0.06040756,0,0,0,0,0,0,0
0.06045819,0,0,0,0,0,0,0
0.06050882,0,0,0,0,0,0,0
0.06055946,0,0,0,0,0,0,0
0.06061009,0,0,0,0,0,0,0
0.06066073,0,0,0,0,0,0,0
0.06071136,0,0,0,0,0,0,0
0.060762,0,0,0,0,0,0,0
0.06081263,0,0,0,0,0,0,0
0.06086327,0,0,0,0,0,0,0
0.0609139,0,0,0,0,0,0,0
0.06096454,0,0,0,0,0,0,0
0.06101517,0,0,0,0,0,0,0
0.06106581,0,0,0,0,0,0,0
0.06111644,0,0,0,0,0,0,0
0.06116708,0,0,0,0,0,0,0
0.06121771,0,0,0,0,0,0,0
0.06126835,0,0,0,0,0,0,0
0.06131898,0,0,0,0,0,0,0
0.06136962,0,0,0,0,0,0,0
0.06142025,0,0,0,0,0,0,0
0.06147089,0,0,0,0,0,0,0
0.06152153,0,0,0,0,0,0,0
0.06157216,0,0,0,0,0,0,0
0.0616228,0,0,0,0,0,0,0
0.06167343,0,0,0,0,0,0,0
0.06172407,0,0,0,0,0,0,0
0.0617747,0,0,0,0,0,0,0
0.06182533,0,0,0,0,0,0,0
0.06187597,0,0,0,0,0,0,0
0.0619266,0,0,0,0,0,0,0
0.06197724,0,0,0,0,0,0,0
0.06202787,0,0,0,0,0,0,0
0.06207851,0,0,0,0,0,0,0
0.06212914,0,0,0,0,0,0,0
0.06217978,0,0,0,0,0,0,0
0.06223041,0,0,0,0,0,0,0
0.06228105,0,0,0,0,0,0,0
0.06233168,0,0,0,0,0,0,0
0.06238232,0,0,0,0,0,0,0
0.06243295,0,0,0,0,0,0,0
0.06248359,0,0,0,0,0,0,0
0.06253422,0,0,0,0,0,0,0
0.06258486,0,0,0,0,0,0,0
0.06263549,0,0,0,0,0,0,0
0.06268613,0,0,0,0,0,0,0
0.06273676,0,0,0,0,0,0,0
0.0627874,0,0,0,0,0,0,0
0.06283804,0,0,0,0,0,0,0
0.06288867,0,0,0,0,0,0,0
0.06293931,0,0,0,0,0,0,0
0.06298994,0,0,0,0,0,0,0
0.06304058,0,0,0,0,0,0,0
0.06309121,0,0,0,0,0,0,0
0.06314185,0,0,0,0,0,0,0
0.06319248,0,0,0,0,0,0,0
0.06324312,0,0,0,0,0,0,0
0.06329375,0,0,0,0,0,0,0
0.06334439,0,0,0,0,0,0,0
0.06339502,0,0,0,0,0,0,0
0.06344566,0,0,0,0,0,0,0
0.06349629,0,0,0,0,0,0,0
0.06354693,0,0,0,0,0,0,0
0.06359756,0,0,0,0,0,0,0
0.0636482,0,0,0,0,0,0,0
0.06369883,0,0,0,0,0,0,0
0.06374947,0,0,0,0,0,0,0
0.0638001,0,0,0,0,0,0,0
0.06385073,0,0,0,0,0,0,0
0.06390137,0,0,0,0,0,0,0
0.063952,0,0,0,0,0,0,0
0.06400264,0,0,0,0,0,0,0
0.06405327,0,0,0,0,0,0,0
0.06410391,0,0,0,0,0,0,0
0.06415454,0,0,0,0,0,0,0
0.06420518,0,0,0,0,0,0,0
0.06425581,0,0,0,0,0,0,0
0.06430645,0,0,0,0,0,0,0
0.06435708,0,0,0,0,0,0,0
0.06440772,0,0,0,0,0,0,0
0.06445835,0,0,0,0,0,0,0
0.06450899,0,0,0,0,0,0,0
0.06455962,0,0,0,0,0,0,0
0.06461026,0,0,0,0,0,0,0
0.06466089,0,0,0,0,0,0,0
0.06471153,0,0,0,0,0,0,0
0.06476216,0,0,0,0,0,0,0
0.0648128,0,0,0,0,0,0,0
0.06486343,0,0,0,0,0,0,0
0.06491407,0,0,0,0,0,0,0
0.0649647,0,0,0,0,0,0,0
0.06501534,0,0,0,0,0,0,0
0.06506597,0,0,0,0,0,0,0
0.06511661,0,0,0,0,0,0,0
0.06516724,0,0,0,0,0,0,0
0.06521788,0,0,0,0,0,0,0
0.06526851,0,0,0,0,0,0,0
0.06531915,0,0,0,0,0,0,0
0.06536978,0,0,0,0,0,0,0
0.06542042,0,0,0,0,0,0,0
0.06547106,0,0,0,0,0,0,0
0.06552169,0,0,0,0,0,0,0
0.06557233,0,0,0,0,0,0,0
0.06562296,0,0,0,0,0,0,0
0.0656736,0,0,0,0,0,0,0
0.06572423,0,0,0,0,0,0,0
0.06577487,0,0,0,0,0,0,0
0.0658255,0,0,0,0,0,0,0
0.06587614,0,0,0,0,0,0,0
0.06592677,0,0,0,0,0,0,0
0.06597741,0,0,0,0,0,0,0
0.06602804,0,0,0,0,0,0,0
0.06607868,0,0,0,0,0,0,0
0.06612931,0,0,0,0,0,0,0
0.06617995,0,0,0,0,0,0,0
0.06623058,0,0,0,0,0,0,0
0.06628122,0,0,0,0,0,0,0
0.06633185,0,0,0,0,0,0,0
0.06638249,0,0,0,0,0,0,0
0.06643312,0,0,0,0,0,0,0
0.06648375,0,0,0,0,0,0,0
0.06653439,0,0,0,0,0,0,0
0.06658502,0,0,0,0,0,0,0
0.06663566,0,0,0,0,0,0,0
0.06668629,0,0,0,0,0,0,0
0.06673693,0,0,0,0,0,0,0
0.06678756,0,0,0,0,0,0,0
0.0668382,0,0,0,0,0,0,0
0.06688883,0,0,0,0,0,0,0
0.06693947,0,0,0,0,0,0,0
0.0669901,0,0,0,0,0,0,0
0.06704074,0,0,0,0,0,0,0
0.06709137,0,0,0,0,0,0,0
0.06714201,0,0,0,0,0,0,0
0.06719264,0,0,0,0,0,0,0
0.06724328,0,0,0,0,0,0,0
0.06729391,0,0,0,0,0,0,0
0.06734455,0,0,0,0,0,0,0
0.06739518,0,0,0,0,0,0,0
0.06744582,0,0,0,0,0,0,0
0.06749645,0,0,0,0,0,0,0
0.06754709,0,0,0,0,0,0,0
0.06759772,0,0,0,0,0,0,0
0.06764836,0,0,0,0,0,0,0
0.06769899,0,0,0,0,0,0,0
0.06774963,0,0,0,0,0,0,0
0.06780026,0,0,0,0,0,0,0
0.0678509,0,0,0,0,0,0,0
0.06790153,0,0,0,0,0,0,0
0.06795217,0,0,0,0,0,0,0
0.0680028,0,0,0,0,0,0,0
0.06805344,0,0,0,0,0,0,0
0.06810408,0,0,0,0,0,0,0
0.06815471,0,0,0,0,0,0,0
0.06820535,0,0,0,0,0,0,0
0.06825598,0,0,0,0,0,0,0
0.06830662,0,0,0,0,0,0,0
0.06835725,0,0,0,0,0,0,0
0.06840789,0,0,0,0,0,0,0
0.06845852,0,0,0,0,0,0,0
0.06850916,0,0,0,0,0,0,0
0.06855979,0,0,0,0,0,0,0
0.06861043,0,0,0,0,0,0,0
0.06866106,0,0,0,0,0,0,0
0.0687117,0,0,0,0,0,0,0
0.06876233,0,0,0,0,0,0,0
0.06881297,0,0,0,0,0,0,0
0.0688636,0,0,0,0,0,0,0
0.06891424,0,0,0,0,0,0,0
0.06896487,0,0,0,0,0,0,0
0.06901551,0,0,0,0,0,0,0
0.06906614,0,0,0,0,0,0,0
0.06911678,0,0,0,0,0,0,0
0.06916741,0,0,0,0,0,0,0
0.06921804,0,0,0,0,0,0,0
0.06926868,0,0,0,0,0,0,0
0.06931931,0,0,0,0,0,0,0
0.06936995,0,0,0,0,0,0,0
0.06942058,0,0,0,0,0,0,0
0.06947122,0,0,0,0,0,0,0
0.06952185,0,0,0,0,0,0,0
0.06957249,0,0,0,0,0,0,0
